,Time,Sender,Sender_type,Content
437,0:08:08,Piwali,none,lets go
438,0:08:08,TheBlackDu13,none,PogChamp
439,0:08:08,TVNitrox,none,raid shadow legends <3 <3 <3 <3
440,0:08:08,Turboleon_,premium,raid shadow
441,0:08:08,lbsokvispn,subscriber,raid shadow legend Kappa
442,0:08:09,luxime,subscriber,OP raid shadow legend xD
443,0:08:09,Gamarin47,none,opé logitech ?
444,0:08:09,d_carno,subscriber,sardMyw
445,0:08:09,purvanas,none,raid shadow lmegend ?
446,0:08:10,Akiyumaa,subscriber,sardYop sardYop sardAYAYA
447,0:08:10,GabFrech,subscriber,Pas Shadow Legends ?????!!! Kappa Kappa
448,0:08:10,nero_scp,subscriber,TELECHARGEMENT
